Component 	 CO2 	 CO2 	 CH4	N2O	SO2	CFC-11	CFC-12	CFC-113	CFC-114	CFC-115	CH3Br	CCl4	CH3CCl3	HCFC-22	HCFC-141b	HCFC-123	HCFC-142b	H-1211	H-1301	H-2402	HFC125	HFC134a	HFC143a	HFC227ea	HFC23	HFC245fa	HFC32	HFC4310mee	C2F6	C6F14	CF4	SF6	NOx	CO	NMVOC	NH3	BMB_AEROS_BC	BMB_AEROS_OC	BC	OC 
Unit 	 Pg_C	Pg_C	Tg	Tg_N	Tg_S	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Mt_N	Mt	Mt	Mt	Tg	Tg	Tg	Tg
Description 	 fossil_fuel 	 landuse 	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total
Reference	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	No data	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden	ssp370-lowNTCF-gidden
1869 	 0.13321081 	 0.51945615 	 55.83359728 	 0.44357398 	 3.79312815 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93014000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000512 	 0.00000000 	 0.00000000 	 0.00045097 	 0.00000000 	 0.00028073 	 0.00000000 	 0.01081074 	 0.00000000 	 4.23900394 	 426.40361673 	 67.92949559 	 10.31106127 	 1.38974100 	 13.02658904 	 1.39526332 	 5.86223600
1870 	 0.13659162 	 0.51835778 	 56.99659231 	 0.44630362 	 3.88923694 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.89317000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000515 	 0.00000000 	 0.00000000 	 0.00045467 	 0.00000000 	 0.00028435 	 0.00000000 	 0.01081075 	 0.00000000 	 4.31702620 	 433.22876245 	 69.12187694 	 10.44102397 	 1.42148442 	 13.33667612 	 1.40971636 	 5.92144463
1871 	 0.14516120 	 0.53848893 	 57.57401422 	 0.45399380 	 4.01779633 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92871000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000519 	 0.00000000 	 0.00000000 	 0.00045904 	 0.00000000 	 0.00028811 	 0.00000000 	 0.01007131 	 0.00000000 	 4.26304215 	 425.16065132 	 67.42862358 	 10.36949770 	 1.38415476 	 12.83646332 	 1.41367559 	 5.92531045
1872 	 0.16024941 	 0.62385979 	 58.18710545 	 0.47050804 	 4.25212385 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.95075000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000523 	 0.00000000 	 0.00000000 	 0.00046330 	 0.00000000 	 0.00029202 	 0.00000000 	 0.01081076 	 0.00000000 	 4.17248307 	 417.74427336 	 65.84553711 	 10.33038424 	 1.33853838 	 12.40998519 	 1.43275431 	 5.95535646
1873 	 0.16999248 	 0.63481313 	 59.62016165 	 0.49352232 	 4.47541460 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93223000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000526 	 0.00000000 	 0.00000000 	 0.00046717 	 0.00000000 	 0.00029607 	 0.00000000 	 0.01081078 	 0.00000000 	 4.30356496 	 429.28028904 	 67.99437045 	 10.56453512 	 1.38477011 	 12.91942275 	 1.45686373 	 6.01787616
1874 	 0.16091514 	 0.64206988 	 60.88850035 	 0.52134292 	 4.38410143 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.88493000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000530 	 0.00000000 	 0.00000000 	 0.00047076 	 0.00000000 	 0.00030027 	 0.00000000 	 0.01081079 	 0.00000000 	 4.36308573 	 435.80418001 	 69.34908007 	 10.75161101 	 1.41479159 	 13.27580335 	 1.45326732 	 6.02900737
1875 	 0.17315415 	 0.64992770 	 61.44717030 	 0.55174781 	 4.55451006 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93101000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000533 	 0.00000000 	 0.00000000 	 0.00047525 	 0.00000000 	 0.00030462 	 0.00000000 	 0.01081081 	 0.00000000 	 4.30512155 	 426.89349545 	 67.48208860 	 10.66354523 	 1.37324083 	 12.70878477 	 1.46024828 	 6.04509132
1876 	 0.17583169 	 0.65764191 	 62.60294811 	 0.58244422 	 4.64236098 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.90175000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000537 	 0.00000000 	 0.00000000 	 0.00047901 	 0.00000000 	 0.00030911 	 0.00000000 	 0.01081082 	 0.00000000 	 4.26728170 	 429.48054773 	 68.07266489 	 10.83189303 	 1.36839945 	 12.90197323 	 1.47472581 	 6.10016743
1877 	 0.17971645 	 0.66429158 	 63.64524259 	 0.61176567 	 4.76469674 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92824000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000541 	 0.00000000 	 0.00000000 	 0.00048331 	 0.00000000 	 0.00031375 	 0.00000000 	 0.01081084 	 0.00000000 	 4.40692911 	 434.06034600 	 68.77838073 	 10.89702160 	 1.40182301 	 12.97853584 	 1.47975617 	 6.11052326
1878 	 0.18066751 	 0.67117908 	 64.71120383 	 0.63723819 	 4.80842768 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92472000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000544 	 0.00000000 	 0.00000000 	 0.00048732 	 0.00000000 	 0.00031854 	 0.00000000 	 0.01081085 	 0.00000000 	 4.49642067 	 437.95994977 	 69.46979574 	 10.99894534 	 1.42489594 	 13.10796596 	 1.48014056 	 6.12020535
1879 	 0.19305846 	 0.67820435 	 65.90279841 	 0.65843057 	 5.05685513 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.88028000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000547 	 0.00000000 	 0.00000000 	 0.00049092 	 0.00000000 	 0.00032347 	 0.00000000 	 0.01081087 	 0.00000000 	 4.44053163 	 440.85175907 	 70.08572002 	 11.18150569 	 1.41277131 	 13.27672711 	 1.51648734 	 6.21058828
1880 	 0.21920718 	 0.68444270 	 66.66498430 	 0.67227114 	 5.47909749 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.88174000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000551 	 0.00000000 	 0.00000000 	 0.00049498 	 0.00000000 	 0.00032855 	 0.00000000 	 0.01081014 	 0.00000000 	 4.38021501 	 437.36572754 	 69.18788119 	 11.21057035 	 1.37970954 	 13.07624494 	 1.54146253 	 6.25057634
1881 	 0.22508679 	 0.72218861 	 67.70670095 	 0.68012415 	 5.65804687 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92914000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000555 	 0.00000000 	 0.00000000 	 0.00049950 	 0.00000000 	 0.00033378 	 0.00000000 	 0.01155109 	 0.00000000 	 4.52506909 	 440.97372482 	 69.70896889 	 11.27474846 	 1.40631549 	 13.05916594 	 1.55656173 	 6.26800030
1882 	 0.23680551 	 0.67397023 	 68.57787524 	 0.68873664 	 5.88116295 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.92759000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000559 	 0.00000000 	 0.00000000 	 0.00050353 	 0.00000000 	 0.00033915 	 0.00000000 	 0.01155038 	 0.00000000 	 4.40327005 	 436.07863012 	 68.75016749 	 11.34322096 	 1.36692070 	 12.86204527 	 1.57742515 	 6.29611702
1883 	 0.25074275 	 0.68104137 	 69.18597910 	 0.69534852 	 6.13944640 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.95902000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000562 	 0.00000000 	 0.00000000 	 0.00050790 	 0.00000000 	 0.00034467 	 0.00000000 	 0.01081096 	 0.00000000 	 4.33823349 	 428.22120343 	 67.06254476 	 11.30107278 	 1.32745985 	 12.41171819 	 1.59062424 	 6.29764317
1884 	 0.25269679 	 0.68426893 	 70.48060515 	 0.70116204 	 6.24609001 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93535000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000566 	 0.00000000 	 0.00000000 	 0.00051170 	 0.00000000 	 0.00035034 	 0.00000000 	 0.01081097 	 0.00000000 	 4.50104667 	 436.51834918 	 68.59402326 	 11.46377857 	 1.37125216 	 12.67617226 	 1.60690658 	 6.33371772
1885 	 0.25428891 	 0.69044542 	 71.60546241 	 0.70735779 	 6.29770338 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93798000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000569 	 0.00000000 	 0.00000000 	 0.00051577 	 0.00000000 	 0.00035615 	 0.00000000 	 0.01155044 	 0.00000000 	 4.48615153 	 438.14153854 	 68.94977818 	 11.60315357 	 1.37608218 	 12.86719880 	 1.61157647 	 6.33967026
1886 	 0.25816970 	 0.69151591 	 72.58254388 	 0.71209613 	 6.35581788 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93570000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000573 	 0.00000000 	 0.00000000 	 0.00051979 	 0.00000000 	 0.00036210 	 0.00000000 	 0.01155047 	 0.00000000 	 4.52798168 	 437.73332685 	 68.86926284 	 11.67579747 	 1.37167521 	 12.69590197 	 1.62847316 	 6.37191761
1887 	 0.27080924 	 0.69146649 	 73.77743063 	 0.71767581 	 6.60866856 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.94903000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000577 	 0.00000000 	 0.00000000 	 0.00052398 	 0.00000000 	 0.00036821 	 0.00000000 	 0.01155050 	 0.00000000 	 4.61211205 	 443.10773814 	 69.79403942 	 11.82565523 	 1.39346502 	 12.92347563 	 1.65112506 	 6.40497801
1888 	 0.29884299 	 0.69112102 	 75.11035553 	 0.72367886 	 7.18541964 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.91459000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000580 	 0.00000000 	 0.00000000 	 0.00052766 	 0.00000000 	 0.00037446 	 0.00000000 	 0.01155053 	 0.00000000 	 4.73483096 	 452.50230797 	 71.42723744 	 12.04162329 	 1.42227215 	 13.30097883 	 1.70121190 	 6.48476760
1889 	 0.29921459 	 0.69063074 	 75.92960019 	 0.73021381 	 7.18174545 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.95877000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000584 	 0.00000000 	 0.00000000 	 0.00053218 	 0.00000000 	 0.00038086 	 0.00000000 	 0.01155056 	 0.00000000 	 4.72012028 	 448.69086963 	 70.65718772 	 12.07532791 	 1.40564110 	 13.07503323 	 1.69902724 	 6.47774383
1890 	 0.32508899 	 0.68734646 	 77.07862319 	 0.75509250 	 7.73182603 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93170000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000587 	 0.00000000 	 0.00000000 	 0.00053593 	 0.00000000 	 0.00038741 	 0.00000000 	 0.01155059 	 0.00000000 	 4.80075235 	 453.89903233 	 71.47659717 	 12.22188071 	 1.42072803 	 13.25215587 	 1.73846691 	 6.52590900
1891 	 0.34024774 	 0.68399696 	 77.68229292 	 0.76641842 	 8.02942557 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.97344000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000591 	 0.00000000 	 0.00000000 	 0.00054043 	 0.00000000 	 0.00039410 	 0.00000000 	 0.01155062 	 0.00000000 	 4.73623801 	 444.38273180 	 69.53172191 	 12.15964020 	 1.37428769 	 12.67645127 	 1.75089301 	 6.52322175
1892 	 0.34273842 	 0.69850808 	 78.54558089 	 0.77768639 	 8.16973015 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.99082000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000595 	 0.00000000 	 0.00000000 	 0.00054468 	 0.00000000 	 0.00040094 	 0.00000000 	 0.01155065 	 0.00000000 	 4.68868521 	 439.80865905 	 68.66391959 	 12.19914652 	 1.34895149 	 12.41948527 	 1.76157687 	 6.53003649
1893 	 0.33766579 	 0.69928941 	 79.81501329 	 0.78913512 	 8.12421175 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.97994000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000599 	 0.00000000 	 0.00000000 	 0.00054860 	 0.00000000 	 0.00040792 	 0.00000000 	 0.01229013 	 0.00000000 	 4.70821350 	 443.35065579 	 69.48705802 	 12.37945386 	 1.36418818 	 12.64575826 	 1.76124271 	 6.53269794
1894 	 0.35091188 	 0.71514807 	 81.38345626 	 0.80140069 	 8.41508320 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.93101000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000602 	 0.00000000 	 0.00000000 	 0.00055210 	 0.00000000 	 0.00041505 	 0.00000000 	 0.01229017 	 0.00000000 	 4.88166346 	 456.69603251 	 71.90804381 	 12.66238559 	 1.42186540 	 13.26493542 	 1.78324522 	 6.57119306
1895 	 0.37148694 	 0.72050852 	 82.23116014 	 0.81227549 	 8.85055293 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.96751000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000606 	 0.00000000 	 0.00000000 	 0.00055656 	 0.00000000 	 0.00042233 	 0.00000000 	 0.01155076 	 0.00000000 	 4.91184114 	 453.55188505 	 71.15178658 	 12.67244423 	 1.40305492 	 12.91765136 	 1.81310892 	 6.60484912
1896 	 0.38344248 	 0.72300270 	 83.00005426 	 0.82348227 	 9.09359106 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.96751000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000609 	 0.00000000 	 0.00000000 	 0.00056061 	 0.00000000 	 0.00042976 	 0.00000000 	 0.01229024 	 0.00000000 	 4.72694043 	 444.09442778 	 69.42267706 	 12.72059369 	 1.33655652 	 12.54663707 	 1.83421223 	 6.63065065
1897 	 0.40173774 	 0.72543871 	 84.39253635 	 0.83400860 	 9.52457571 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.99693000 	 0.02485686 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000613 	 0.00000000 	 0.00000000 	 0.00056500 	 0.00000000 	 0.00043733 	 0.00000000 	 0.01229029 	 0.00000000 	 5.01926970 	 456.41220547 	 71.54673250 	 12.89021710 	 1.40922488 	 12.92568313 	 1.85947723 	 6.65649975
1898 	 0.42304788 	 0.72793550 	 85.36127162 	 0.84366951 	 10.01449279 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.01512000 	 0.02485618 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772324 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000617 	 0.00000000 	 0.00000000 	 0.00056926 	 0.00000000 	 0.00044505 	 0.00000000 	 0.01229033 	 0.00000000 	 5.09043290 	 456.60376736 	 71.45665952 	 12.95906823 	 1.40905160 	 12.81728480 	 1.88781866 	 6.68439631
1899 	 0.46303663 	 0.72811498 	 86.70543387 	 0.85314042 	 10.84287412 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.97653000 	 0.02485770 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772323 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000620 	 0.00000000 	 0.00000000 	 0.00057286 	 0.00000000 	 0.00048567 	 0.00000000 	 0.01229038 	 0.00000000 	 5.08738729 	 462.10359939 	 72.46072256 	 13.20706844 	 1.39757386 	 13.06397027 	 1.95825749 	 6.80473966
1900 	 0.48786026 	 0.73012996 	 87.61328845 	 0.86251964 	 11.35371245 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 104.98481000 	 0.02485644 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000624 	 0.00000000 	 0.00000000 	 0.00057701 	 0.00000000 	 0.00239267 	 0.00000000 	 0.02855835 	 0.00000000 	 5.08158496 	 459.54446685 	 71.90656631 	 13.27666955 	 1.37688995 	 12.91962009 	 1.98493108 	 6.83116784
1901 	 0.50418023 	 0.79642374 	 88.39116711 	 0.87074974 	 11.78042751 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.04131000 	 0.02485744 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000628 	 0.00000000 	 0.00000000 	 0.00058173 	 0.00000000 	 0.00482010 	 0.00000000 	 0.04778445 	 0.00000000 	 5.19439236 	 457.61683051 	 71.63263161 	 13.30140990 	 1.37440685 	 12.62557761 	 2.00854608 	 6.86204456
1902 	 0.51903062 	 0.79979402 	 89.26282464 	 0.88055185 	 12.10586396 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.04898000 	 0.02485606 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000632 	 0.00000000 	 0.00000000 	 0.00058587 	 0.00000000 	 0.00577812 	 0.00000000 	 0.05074301 	 0.00000000 	 5.17196972 	 455.02617682 	 71.24149846 	 13.41248803 	 1.34844751 	 12.46132200 	 2.03309396 	 6.89673950
1903 	 0.56611160 	 0.82906879 	 89.89074057 	 0.88999002 	 13.04988783 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.09555000 	 0.02485798 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000636 	 0.00000000 	 0.00000000 	 0.00059049 	 0.00000000 	 0.00695761 	 0.00000000 	 0.05591998 	 0.00000000 	 5.18236962 	 449.96253041 	 70.25376393 	 13.43752052 	 1.30722602 	 12.08006095 	 2.08216031 	 6.95053693
1904 	 0.57480385 	 0.85558166 	 91.35674943 	 0.90032017 	 13.28026802 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.07939000 	 0.02485529 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000639 	 0.00000000 	 0.00000000 	 0.00059435 	 0.00000000 	 0.00943634 	 0.00000000 	 0.06849157 	 0.00000000 	 5.39217962 	 462.62176503 	 72.88437625 	 13.73147170 	 1.36380421 	 12.65551239 	 2.10025409 	 7.00060734
1905 	 0.61192547 	 0.88255566 	 92.40132432 	 0.91111012 	 14.10717227 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.08907000 	 0.02485910 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000643 	 0.00000000 	 0.00000000 	 0.00059853 	 0.00000000 	 0.01341283 	 0.00000000 	 0.08771847 	 0.00000000 	 5.56259652 	 467.44012884 	 73.70973522 	 13.85510547 	 1.38104779 	 12.68669499 	 2.14428694 	 7.06627217
1906 	 0.64388621 	 0.91339245 	 93.24998316 	 0.92216934 	 14.77293632 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.10645000 	 0.02485365 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000647 	 0.00000000 	 0.00000000 	 0.00060280 	 0.00000000 	 0.01819645 	 0.00000000 	 0.11138246 	 0.00000000 	 5.59948579 	 466.43564790 	 73.46173851 	 13.95964537 	 1.35822077 	 12.46307853 	 2.19110371 	 7.14385283
1907 	 0.72647579 	 0.92243810 	 94.56080194 	 0.93285400 	 16.27213164 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 105.14627000 	 0.02581295 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00772327 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000651 	 0.00000000 	 0.00000000 	 0.00060735 	 0.00000000 	 0.01696619 	 0.00000000 	 0.10398923 	 0.00000000 	 5.91692149 	 480.31745636 	 76.00444514 	 14.21677499 	 1.39542572 	 12.85147020 	 2.27903165 	 7.29302055
